date,area,average_price,code,houses_sold,no_of_crimes
2005-07-01,greenwich,198118,E09000011,406.0,2512.0
2005-08-01,greenwich,199233,E09000011,398.0,2507.0
2005-09-01,greenwich,200148,E09000011,453.0,2568.0
2005-10-01,greenwich,200622,E09000011,473.0,2676.0
2005-11-01,greenwich,202391,E09000011,388.0,2519.0
2005-12-01,greenwich,202913,E09000011,434.0,2172.0
2006-01-01,greenwich,202180,E09000011,341.0,2379.0
2006-02-01,greenwich,201112,E09000011,290.0,2118.0
2006-03-01,greenwich,200844,E09000011,474.0,2486.0
2006-04-01,greenwich,199346,E09000011,316.0,2487.0
2006-05-01,greenwich,201997,E09000011,400.0,2431.0
2006-06-01,greenwich,206043,E09000011,476.0,2368.0
2006-07-01,greenwich,210341,E09000011,440.0,2437.0
2006-08-01,greenwich,211949,E09000011,578.0,2256.0
2006-09-01,greenwich,212312,E09000011,516.0,2191.0
2006-10-01,greenwich,212934,E09000011,466.0,2534.0
2006-11-01,greenwich,212536,E09000011,447.0,2380.0
2006-12-01,greenwich,214414,E09000011,513.0,2059.0
2007-01-01,greenwich,217207,E09000011,373.0,2479.0
2007-02-01,greenwich,220127,E09000011,401.0,2129.0
2007-03-01,greenwich,219652,E09000011,486.0,2305.0
2007-04-01,greenwich,222934,E09000011,370.0,2376.0
2007-05-01,greenwich,225765,E09000011,419.0,2536.0
2007-06-01,greenwich,227730,E09000011,442.0,2602.0
2007-07-01,greenwich,229651,E09000011,483.0,2518.0
2007-08-01,greenwich,232465,E09000011,510.0,2379.0
2007-09-01,greenwich,236410,E09000011,513.0,2404.0
2007-10-01,greenwich,238107,E09000011,435.0,2591.0
2007-11-01,greenwich,238093,E09000011,425.0,2369.0
2007-12-01,greenwich,238202,E09000011,324.0,2231.0
2008-01-01,greenwich,238450,E09000011,251.0,2564.0
2008-02-01,greenwich,239629,E09000011,262.0,2296.0
2008-03-01,greenwich,239432,E09000011,255.0,2459.0
2008-04-01,greenwich,241051,E09000011,205.0,2327.0
2008-05-01,greenwich,239680,E09000011,234.0,2515.0
2008-06-01,greenwich,240905,E09000011,233.0,2297.0
2008-07-01,greenwich,233729,E09000011,265.0,2565.0
2008-08-01,greenwich,229121,E09000011,166.0,2224.0
2008-09-01,greenwich,223029,E09000011,140.0,2165.0
2008-10-01,greenwich,218606,E09000011,151.0,2246.0
2008-11-01,greenwich,215387,E09000011,113.0,2226.0
2008-12-01,greenwich,214614,E09000011,112.0,2256.0
2009-01-01,greenwich,215205,E09000011,90.0,2326.0
2009-02-01,greenwich,213422,E09000011,72.0,2137.0
2009-03-01,greenwich,207864,E09000011,122.0,2308.0
2009-04-01,greenwich,205269,E09000011,88.0,2243.0
2009-05-01,greenwich,200544,E09000011,125.0,2327.0
2009-06-01,greenwich,200256,E09000011,161.0,2305.0
2009-07-01,greenwich,201148,E09000011,216.0,2175.0
2009-08-01,greenwich,207186,E09000011,219.0,2002.0
2009-09-01,greenwich,214017,E09000011,201.0,1984.0
2009-10-01,greenwich,218572,E09000011,222.0,1958.0
2009-11-01,greenwich,219851,E09000011,184.0,2043.0
2009-12-01,greenwich,220537,E09000011,237.0,1800.0
2010-01-01,greenwich,221333,E09000011,137.0,1926.0
2010-02-01,greenwich,221962,E09000011,169.0,1903.0
2010-03-01,greenwich,224266,E09000011,170.0,2253.0
2010-04-01,greenwich,222902,E09000011,165.0,2155.0
2010-05-01,greenwich,225583,E09000011,156.0,2098.0
2010-06-01,greenwich,225440,E09000011,196.0,2224.0
2010-07-01,greenwich,233860,E09000011,259.0,2095.0
2010-08-01,greenwich,238091,E09000011,181.0,2054.0
2010-09-01,greenwich,239809,E09000011,201.0,2096.0
2010-10-01,greenwich,234856,E09000011,227.0,2004.0
2010-11-01,greenwich,230941,E09000011,176.0,2018.0
2010-12-01,greenwich,229791,E09000011,196.0,1690.0
2011-01-01,greenwich,230261,E09000011,142.0,1882.0
2011-02-01,greenwich,229168,E09000011,156.0,1772.0
2011-03-01,greenwich,226218,E09000011,195.0,2058.0
2011-04-01,greenwich,227707,E09000011,179.0,1861.0
2011-05-01,greenwich,232675,E09000011,200.0,2046.0
2011-06-01,greenwich,233462,E09000011,231.0,2063.0
2011-07-01,greenwich,230915,E09000011,306.0,1970.0
2011-08-01,greenwich,229331,E09000011,264.0,1982.0
2011-09-01,greenwich,232159,E09000011,241.0,1686.0
2011-10-01,greenwich,229647,E09000011,214.0,1738.0
2011-11-01,greenwich,226494,E09000011,217.0,1887.0
2011-12-01,greenwich,223508,E09000011,215.0,1900.0
2012-01-01,greenwich,228109,E09000011,180.0,1830.0
2012-02-01,greenwich,230169,E09000011,210.0,1618.0
2012-03-01,greenwich,232273,E09000011,317.0,1853.0
2012-04-01,greenwich,233684,E09000011,174.0,1675.0
2012-05-01,greenwich,235996,E09000011,224.0,1939.0
2012-06-01,greenwich,238693,E09000011,273.0,1971.0
2012-07-01,greenwich,241183,E09000011,226.0,1872.0
2012-08-01,greenwich,241372,E09000011,256.0,1887.0
2012-09-01,greenwich,240644,E09000011,190.0,1583.0
2012-10-01,greenwich,240144,E09000011,225.0,1755.0
2012-11-01,greenwich,239733,E09000011,249.0,1803.0
2012-12-01,greenwich,241770,E09000011,240.0,1693.0
2013-01-01,greenwich,243318,E09000011,187.0,1798.0
2013-02-01,greenwich,244673,E09000011,182.0,1595.0
2013-03-01,greenwich,246865,E09000011,271.0,1541.0
2013-04-01,greenwich,246977,E09000011,187.0,1627.0
2013-05-01,greenwich,249863,E09000011,263.0,1559.0
2013-06-01,greenwich,248787,E09000011,271.0,1632.0
2013-07-01,greenwich,251706,E09000011,315.0,1733.0
2013-08-01,greenwich,254633,E09000011,353.0,1574.0
2013-09-01,greenwich,258940,E09000011,349.0,1638.0
2013-10-01,greenwich,260391,E09000011,395.0,1805.0
2013-11-01,greenwich,263672,E09000011,393.0,1727.0
2013-12-01,greenwich,270966,E09000011,368.0,1513.0
2014-01-01,greenwich,276452,E09000011,341.0,1627.0
2014-02-01,greenwich,278805,E09000011,299.0,1531.0
2014-03-01,greenwich,276157,E09000011,272.0,1665.0
2014-04-01,greenwich,283714,E09000011,340.0,1647.0
2014-05-01,greenwich,290617,E09000011,567.0,1693.0
2014-06-01,greenwich,305405,E09000011,435.0,1867.0
2014-07-01,greenwich,304856,E09000011,497.0,1991.0
2014-08-01,greenwich,313802,E09000011,428.0,1603.0
2014-09-01,greenwich,311769,E09000011,405.0,1840.0
2014-10-01,greenwich,313948,E09000011,373.0,1788.0
2014-11-01,greenwich,311783,E09000011,320.0,1732.0
2014-12-01,greenwich,312911,E09000011,348.0,1640.0
2015-01-01,greenwich,317461,E09000011,351.0,1819.0
2015-02-01,greenwich,317091,E09000011,367.0,1586.0
2015-03-01,greenwich,315069,E09000011,290.0,1821.0
2015-04-01,greenwich,313539,E09000011,242.0,1740.0
2015-05-01,greenwich,319770,E09000011,286.0,1848.0
2015-06-01,greenwich,328022,E09000011,324.0,1789.0
2015-07-01,greenwich,338279,E09000011,411.0,1890.0
2015-08-01,greenwich,341028,E09000011,325.0,1795.0
2015-09-01,greenwich,341716,E09000011,427.0,1745.0
2015-10-01,greenwich,343040,E09000011,379.0,1839.0
2015-11-01,greenwich,346944,E09000011,443.0,1919.0
2015-12-01,greenwich,360228,E09000011,456.0,1823.0
2016-01-01,greenwich,365319,E09000011,263.0,1916.0
2016-02-01,greenwich,365734,E09000011,334.0,1747.0
2016-03-01,greenwich,360461,E09000011,579.0,1903.0
2016-04-01,greenwich,366843,E09000011,207.0,1870.0
2016-05-01,greenwich,376366,E09000011,198.0,1934.0
2016-06-01,greenwich,380772,E09000011,306.0,2071.0
2016-07-01,greenwich,379564,E09000011,258.0,2133.0
2016-08-01,greenwich,379424,E09000011,392.0,1992.0
2016-09-01,greenwich,378395,E09000011,317.0,2015.0
2016-10-01,greenwich,374524,E09000011,346.0,2052.0
2016-11-01,greenwich,371158,E09000011,281.0,1952.0
2016-12-01,greenwich,374293,E09000011,321.0,1946.0
2017-01-01,greenwich,376668,E09000011,259.0,2110.0
2017-02-01,greenwich,380159,E09000011,219.0,1932.0
2017-03-01,greenwich,378680,E09000011,282.0,2246.0
2017-04-01,greenwich,383770,E09000011,234.0,2049.0
2017-05-01,greenwich,384705,E09000011,258.0,2209.0
2017-06-01,greenwich,395263,E09000011,407.0,2121.0
2017-07-01,greenwich,404447,E09000011,307.0,2277.0
2017-08-01,greenwich,407505,E09000011,269.0,2106.0
2017-09-01,greenwich,408407,E09000011,350.0,2117.0
2017-10-01,greenwich,399907,E09000011,384.0,2326.0
2017-11-01,greenwich,395636,E09000011,309.0,2044.0
2017-12-01,greenwich,385851,E09000011,258.0,1988.0
2018-01-01,greenwich,386739,E09000011,207.0,2054.0
2018-02-01,greenwich,387993,E09000011,234.0,1771.0
2018-03-01,greenwich,387587,E09000011,265.0,1950.0
2018-04-01,greenwich,383039,E09000011,292.0,2092.0
2018-05-01,greenwich,386676,E09000011,318.0,2254.0
2018-06-01,greenwich,388829,E09000011,312.0,2216.0
2018-07-01,greenwich,389348,E09000011,398.0,2277.0
2018-08-01,greenwich,387225,E09000011,343.0,2086.0
2018-09-01,greenwich,392511,E09000011,282.0,2238.0
2018-10-01,greenwich,395920,E09000011,341.0,2280.0
2018-11-01,greenwich,388355,E09000011,309.0,2237.0
2018-12-01,greenwich,385911,E09000011,191.0,2258.0
2019-01-01,greenwich,385703,E09000011,273.0,2238.0
2019-02-01,greenwich,391956,E09000011,246.0,2050.0
2019-03-01,greenwich,386027,E09000011,269.0,2401.0
2019-04-01,greenwich,382294,E09000011,232.0,2348.0
2019-05-01,greenwich,381143,E09000011,246.0,2429.0
2019-06-01,greenwich,388062,E09000011,207.0,2489.0
2019-07-01,greenwich,396728,E09000011,212.0,2568.0
2019-08-01,greenwich,396339,E09000011,308.0,2578.0
2019-09-01,greenwich,398331,E09000011,279.0,2579.0
2019-10-01,greenwich,394952,E09000011,243.0,2482.0
2019-11-01,greenwich,397157,E09000011,217.0,2496.0
2001-01-01,hackney,139102,E09000012,227.0,3129.0
2001-02-01,hackney,141566,E09000012,180.0,2969.0
2001-03-01,hackney,147261,E09000012,287.0,3194.0
2001-04-01,hackney,150332,E09000012,262.0,2978.0
2001-05-01,hackney,153291,E09000012,284.0,3057.0
2001-06-01,hackney,154879,E09000012,315.0,3038.0
2001-07-01,hackney,155749,E09000012,292.0,3189.0
2001-08-01,hackney,157535,E09000012,322.0,3074.0
2001-09-01,hackney,157329,E09000012,278.0,3073.0
2001-10-01,hackney,160267,E09000012,298.0,3463.0
2001-11-01,hackney,160707,E09000012,292.0,3379.0
2001-12-01,hackney,162859,E09000012,252.0,2862.0
2002-01-01,hackney,165007,E09000012,185.0,3084.0
2002-02-01,hackney,164673,E09000012,230.0,2935.0
2002-03-01,hackney,167387,E09000012,305.0,2960.0
2002-04-01,hackney,165131,E09000012,284.0,3299.0
2002-05-01,hackney,170709,E09000012,388.0,3318.0
2002-06-01,hackney,174935,E09000012,294.0,3054.0
2002-07-01,hackney,185328,E09000012,351.0,3247.0
2002-08-01,hackney,189485,E09000012,388.0,3168.0
2002-09-01,hackney,194081,E09000012,337.0,2940.0
2002-10-01,hackney,194401,E09000012,346.0,2966.0
2002-11-01,hackney,196797,E09000012,296.0,3093.0
2002-12-01,hackney,195298,E09000012,252.0,2714.0
2003-01-01,hackney,197439,E09000012,232.0,3055.0
2003-02-01,hackney,200331,E09000012,194.0,2876.0
2003-03-01,hackney,200122,E09000012,172.0,3132.0
2003-04-01,hackney,197529,E09000012,178.0,2907.0
2003-05-01,hackney,199538,E09000012,197.0,3061.0
2003-06-01,hackney,200679,E09000012,251.0,2866.0
2003-07-01,hackney,206534,E09000012,240.0,3286.0
2003-08-01,hackney,202239,E09000012,263.0,3050.0
2003-09-01,hackney,202412,E09000012,230.0,3245.0
2003-10-01,hackney,200271,E09000012,267.0,3466.0
2003-11-01,hackney,202978,E09000012,266.0,2911.0
2003-12-01,hackney,202785,E09000012,274.0,2958.0
2004-01-01,hackney,207985,E09000012,269.0,3143.0
2004-02-01,hackney,206814,E09000012,258.0,2952.0
2004-03-01,hackney,215626,E09000012,329.0,3055.0
2004-04-01,hackney,213591,E09000012,324.0,2835.0
2004-05-01,hackney,214565,E09000012,284.0,2965.0
2004-06-01,hackney,210882,E09000012,316.0,2985.0
2004-07-01,hackney,212642,E09000012,337.0,3092.0
2004-08-01,hackney,219016,E09000012,288.0,2918.0
2004-09-01,hackney,222120,E09000012,254.0,2915.0
2004-10-01,hackney,226989,E09000012,254.0,2950.0
2004-11-01,hackney,230666,E09000012,191.0,3001.0
2004-12-01,hackney,231231,E09000012,218.0,2525.0
2005-01-01,hackney,230551,E09000012,143.0,2700.0
2005-02-01,hackney,229170,E09000012,160.0,2265.0
2005-03-01,hackney,228688,E09000012,159.0,2558.0
2005-04-01,hackney,226578,E09000012,181.0,2638.0
2005-05-01,hackney,221698,E09000012,196.0,2886.0
2005-06-01,hackney,219994,E09000012,243.0,2799.0
2005-07-01,hackney,223342,E09000012,266.0,2865.0
2005-08-01,hackney,227955,E09000012,237.0,3026.0
2005-09-01,hackney,234596,E09000012,252.0,2795.0
2005-10-01,hackney,230247,E09000012,241.0,2710.0
2005-11-01,hackney,229982,E09000012,217.0,2587.0
2005-12-01,hackney,232443,E09000012,249.0,2381.0
2006-01-01,hackney,238246,E09000012,249.0,2564.0
2006-02-01,hackney,240260,E09000012,239.0,2116.0
2006-03-01,hackney,239023,E09000012,296.0,2531.0
2006-04-01,hackney,241951,E09000012,212.0,2534.0
2006-05-01,hackney,244604,E09000012,253.0,2724.0
2006-06-01,hackney,252532,E09000012,276.0,2580.0
2006-07-01,hackney,255500,E09000012,320.0,2579.0
2006-08-01,hackney,261801,E09000012,370.0,2520.0
2006-09-01,hackney,264544,E09000012,307.0,2470.0
2006-10-01,hackney,267841,E09000012,281.0,2620.0
2006-11-01,hackney,267583,E09000012,300.0,2401.0
2006-12-01,hackney,265169,E09000012,286.0,2248.0
2007-01-01,hackney,267224,E09000012,241.0,2608.0
2007-02-01,hackney,270970,E09000012,234.0,2332.0
2007-03-01,hackney,276044,E09000012,285.0,2732.0
2007-04-01,hackney,276425,E09000012,266.0,2536.0
2007-05-01,hackney,281457,E09000012,309.0,2790.0
2007-06-01,hackney,282168,E09000012,361.0,2703.0
2007-07-01,hackney,291786,E09000012,315.0,2860.0
2007-08-01,hackney,301585,E09000012,353.0,2837.0
2007-09-01,hackney,313924,E09000012,335.0,2738.0
2007-10-01,hackney,312132,E09000012,308.0,2858.0
2007-11-01,hackney,309920,E09000012,307.0,2626.0
2007-12-01,hackney,301127,E09000012,241.0,2267.0
2008-01-01,hackney,308203,E09000012,178.0,2435.0
2008-02-01,hackney,306799,E09000012,181.0,2340.0
2008-03-01,hackney,313345,E09000012,175.0,2520.0
2008-04-01,hackney,316183,E09000012,162.0,2496.0
2008-05-01,hackney,324344,E09000012,161.0,2603.0
2008-06-01,hackney,332091,E09000012,136.0,2711.0
2008-07-01,hackney,325064,E09000012,144.0,2655.0
2008-08-01,hackney,318928,E09000012,118.0,2375.0
2008-09-01,hackney,303298,E09000012,83.0,2404.0
2008-10-01,hackney,299579,E09000012,108.0,2409.0
2008-11-01,hackney,299303,E09000012,110.0,2243.0
2008-12-01,hackney,294109,E09000012,135.0,1997.0
2009-01-01,hackney,297428,E09000012,82.0,2244.0
2009-02-01,hackney,284411,E09000012,79.0,2114.0
2009-03-01,hackney,292499,E09000012,93.0,2554.0
2009-04-01,hackney,267690,E09000012,152.0,2304.0
2009-05-01,hackney,264340,E09000012,107.0,2555.0
2009-06-01,hackney,251605,E09000012,191.0,2645.0
2009-07-01,hackney,271135,E09000012,160.0,2483.0
2009-08-01,hackney,277376,E09000012,199.0,2306.0
2009-09-01,hackney,290995,E09000012,166.0,2193.0
2009-10-01,hackney,294217,E09000012,186.0,2334.0
2009-11-01,hackney,300431,E09000012,189.0,2349.0
2009-12-01,hackney,294762,E09000012,248.0,1988.0
2010-01-01,hackney,295824,E09000012,149.0,2246.0
2010-02-01,hackney,298453,E09000012,140.0,2104.0
2010-03-01,hackney,297283,E09000012,161.0,2336.0
2010-04-01,hackney,298084,E09000012,184.0,2354.0
2010-05-01,hackney,294431,E09000012,145.0,2569.0
2010-06-01,hackney,305509,E09000012,173.0,2488.0
2010-07-01,hackney,304524,E09000012,208.0,2640.0
2010-08-01,hackney,308014,E09000012,202.0,2334.0
2010-09-01,hackney,307346,E09000012,197.0,2406.0
2010-10-01,hackney,304577,E09000012,198.0,2378.0
2010-11-01,hackney,296793,E09000012,235.0,2138.0
2010-12-01,hackney,295054,E09000012,195.0,1897.0
2011-01-01,hackney,294225,E09000012,137.0,2328.0
2011-02-01,hackney,300558,E09000012,131.0,2095.0
2011-03-01,hackney,294425,E09000012,129.0,2410.0
2011-04-01,hackney,304250,E09000012,124.0,2350.0
2011-05-01,hackney,302539,E09000012,161.0,2529.0
2011-06-01,hackney,304951,E09000012,233.0,2367.0
2011-07-01,hackney,308742,E09000012,181.0,2492.0
2011-08-01,hackney,312387,E09000012,270.0,2274.0
2011-09-01,hackney,323113,E09000012,272.0,2276.0
2011-10-01,hackney,317116,E09000012,178.0,2285.0
2011-11-01,hackney,323484,E09000012,198.0,2367.0
2011-12-01,hackney,318590,E09000012,203.0,1893.0
2012-01-01,hackney,324159,E09000012,128.0,2322.0
2012-02-01,hackney,310733,E09000012,198.0,2076.0
2012-03-01,hackney,309637,E09000012,220.0,2687.0
2012-04-01,hackney,311295,E09000012,153.0,2353.0
2012-05-01,hackney,316721,E09000012,190.0,2488.0
2012-06-01,hackney,321176,E09000012,216.0,2524.0
2012-07-01,hackney,324416,E09000012,218.0,2423.0
2012-08-01,hackney,333002,E09000012,288.0,2389.0
2012-09-01,hackney,337489,E09000012,298.0,2164.0
2012-10-01,hackney,334253,E09000012,233.0,2569.0
2012-11-01,hackney,340411,E09000012,224.0,2338.0
2012-12-01,hackney,342620,E09000012,252.0,2238.0
2013-01-01,hackney,350965,E09000012,157.0,2114.0
2013-02-01,hackney,352971,E09000012,161.0,2065.0
2013-03-01,hackney,355011,E09000012,192.0,2142.0
2013-04-01,hackney,357096,E09000012,217.0,2163.0
2013-05-01,hackney,358152,E09000012,259.0,2238.0
2013-06-01,hackney,362161,E09000012,243.0,2311.0
2013-07-01,hackney,368133,E09000012,272.0,2422.0
2013-08-01,hackney,379508,E09000012,298.0,2302.0
2013-09-01,hackney,394813,E09000012,230.0,2112.0
2013-10-01,hackney,392765,E09000012,208.0,2266.0
2013-11-01,hackney,397692,E09000012,244.0,2176.0
2013-12-01,hackney,402761,E09000012,239.0,1978.0
2014-01-01,hackney,415053,E09000012,169.0,2004.0
2014-02-01,hackney,423298,E09000012,256.0,1870.0
2014-03-01,hackney,433503,E09000012,212.0,2190.0
2014-04-01,hackney,440755,E09000012,246.0,1988.0
2014-05-01,hackney,452304,E09000012,226.0,2075.0
2014-06-01,hackney,460255,E09000012,310.0,2179.0
2014-07-01,hackney,469550,E09000012,280.0,2142.0
2014-08-01,hackney,480141,E09000012,244.0,2061.0
2014-09-01,hackney,481366,E09000012,266.0,2102.0
2014-10-01,hackney,483110,E09000012,282.0,2262.0
2014-11-01,hackney,466708,E09000012,206.0,2273.0
2014-12-01,hackney,470619,E09000012,221.0,2054.0
2015-01-01,hackney,469391,E09000012,194.0,2117.0
2015-02-01,hackney,480168,E09000012,167.0,2114.0
2015-03-01,hackney,477175,E09000012,176.0,2342.0
2015-04-01,hackney,494045,E09000012,243.0,2216.0
2015-05-01,hackney,506157,E09000012,229.0,2434.0
2015-06-01,hackney,515433,E09000012,311.0,2498.0
2015-07-01,hackney,519469,E09000012,369.0,2463.0
2015-08-01,hackney,525032,E09000012,336.0,2237.0
2015-09-01,hackney,523696,E09000012,215.0,2098.0
2015-10-01,hackney,522113,E09000012,235.0,2362.0
2015-11-01,hackney,520052,E09000012,213.0,2258.0
2015-12-01,hackney,528858,E09000012,234.0,2151.0
2016-01-01,hackney,546502,E09000012,157.0,2172.0
2016-02-01,hackney,556675,E09000012,162.0,2089.0
2016-03-01,hackney,566461,E09000012,383.0,2253.0
2016-04-01,hackney,535303,E09000012,155.0,2277.0
2016-05-01,hackney,515687,E09000012,175.0,2471.0
2016-06-01,hackney,500430,E09000012,178.0,2730.0
2016-07-01,hackney,515654,E09000012,186.0,2652.0
2016-08-01,hackney,525755,E09000012,200.0,2648.0
2016-09-01,hackney,537761,E09000012,162.0,2517.0
2016-10-01,hackney,546368,E09000012,212.0,2530.0
2016-11-01,hackney,557602,E09000012,239.0,2380.0
2016-12-01,hackney,548758,E09000012,247.0,2413.0
2017-01-01,hackney,561445,E09000012,179.0,2389.0
2017-02-01,hackney,551580,E09000012,169.0,2532.0
2017-03-01,hackney,535380,E09000012,208.0,2964.0
2017-04-01,hackney,513916,E09000012,172.0,2648.0
2017-05-01,hackney,504455,E09000012,164.0,2809.0
2017-06-01,hackney,533173,E09000012,144.0,2848.0
2017-07-01,hackney,547196,E09000012,218.0,3008.0
2017-08-01,hackney,572398,E09000012,210.0,2578.0
2017-09-01,hackney,575544,E09000012,180.0,2419.0
2017-10-01,hackney,574425,E09000012,199.0,2674.0
2017-11-01,hackney,561529,E09000012,167.0,2606.0
2017-12-01,hackney,557025,E09000012,269.0,2352.0
2018-01-01,hackney,551719,E09000012,171.0,2454.0
2018-02-01,hackney,553682,E09000012,142.0,2134.0
2018-03-01,hackney,533507,E09000012,138.0,2329.0
2018-04-01,hackney,529850,E09000012,141.0,2497.0
2018-05-01,hackney,540775,E09000012,154.0,2702.0
2018-06-01,hackney,552611,E09000012,177.0,2574.0
2018-07-01,hackney,553833,E09000012,203.0,2749.0
2018-08-01,hackney,544979,E09000012,239.0,2625.0
2018-09-01,hackney,537611,E09000012,202.0,2684.0
2018-10-01,hackney,545516,E09000012,148.0,2882.0
2018-11-01,hackney,543467,E09000012,141.0,2878.0
2018-12-01,hackney,548135,E09000012,142.0,2739.0
2019-01-01,hackney,527573,E09000012,155.0,2719.0
2019-02-01,hackney,532875,E09000012,171.0,2526.0
2019-03-01,hackney,556213,E09000012,203.0,2882.0
2019-04-01,hackney,572994,E09000012,130.0,2852.0
2019-05-01,hackney,563073,E09000012,137.0,2909.0
2019-06-01,hackney,549879,E09000012,108.0,2831.0
2019-07-01,hackney,558792,E09000012,216.0,3314.0
2019-08-01,hackney,570665,E09000012,180.0,3027.0
2019-09-01,hackney,575846,E09000012,134.0,2954.0
2019-10-01,hackney,569477,E09000012,165.0,2927.0
2019-11-01,hackney,562039,E09000012,132.0,2788.0
2001-01-01,hammersmith and fulham,259723,E09000013,253.0,2234.0
2001-02-01,hammersmith and fulham,262334,E09000013,222.0,2130.0
2001-03-01,hammersmith and fulham,261777,E09000013,271.0,2440.0
2001-04-01,hammersmith and fulham,266792,E09000013,306.0,2385.0
2001-05-01,hammersmith and fulham,266686,E09000013,305.0,2645.0
2001-06-01,hammersmith and fulham,273159,E09000013,357.0,2329.0
2001-07-01,hammersmith and fulham,277209,E09000013,354.0,2276.0
2001-08-01,hammersmith and fulham,283705,E09000013,415.0,2196.0
2001-09-01,hammersmith and fulham,280671,E09000013,302.0,2065.0
2001-10-01,hammersmith and fulham,278128,E09000013,289.0,2262.0
2001-11-01,hammersmith and fulham,275412,E09000013,312.0,2238.0
2001-12-01,hammersmith and fulham,277431,E09000013,206.0,1932.0
2002-01-01,hammersmith and fulham,280576,E09000013,227.0,2140.0
